confuser_pkg,target_pkg,signals
yapw,yapf,Character Replaced: w
yapx,yapf,Character Replaced: x
yaf,yapf,Character Removed: 2 ('p')
yape,yapf,Character Replaced: e;Close Letters on QWERTY Keyboard: f => e
yarf,yapf,Character Replaced: r
yasf,yapf,Character Replaced: s
yapu,yapf,Character Replaced: u
yapo,yapf,Character Replaced: o
yapt,yapf,Ascii Homoglpyh: f => t;Character Replaced: t;Close Letters on QWERTY Keyboard: f => t
yapc,yapf,Character Replaced: c;Close Letters on QWERTY Keyboard: f => c
yap,yapf,Character Removed: 3 ('f')
yapl,yapf,Character Replaced: l
napf,yapf,Character Replaced: n
yapg,yapf,Character Replaced: g;Close Letters on QWERTY Keyboard: f => g
yaff,yapf,Character Replaced: f
yapi,yapf,Character Replaced: i
yapb,yapf,Character Replaced: b;Close Letters on QWERTY Keyboard: f => b
yabf,yapf,Ascii Homoglpyh: p => b;Character Replaced: b
yawf,yapf,Character Replaced: w
yamf,yapf,Character Replaced: m
zapf,yapf,Bit Flips: Byte 0, Bit 1;Character Replaced: z
yanf,yapf,Character Replaced: n
gasm,gast,Character Replaced: m
gant,gast,Character Replaced: n
yast,gast,Character Replaced: y;Close Letters on QWERTY Keyboard: g => y
gtst,gast,Character Replaced: t
cast,gast,Character Replaced: c
fast,gast,Bit Flips: Byte 0, Bit 0;Character Replaced: f;Close Letters on QWERTY Keyboard: g => f
wast,gast,Character Replaced: w
gst,gast,Character Removed: 1 ('a')
uast,gast,Character Replaced: u
gest,gast,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
grast,gast,Character Added: r
gaet,gast,Character Replaced: e;Close Letters on QWERTY Keyboard: s => e
gasz,gast,Character Replaced: z
gait,gast,Character Replaced: i
gas,gast,Character Removed: 3 ('t')
gust,gast,Character Replaced: u;Swap Vowel: a => u
gist,gast,Character Replaced: i;Swap Vowel: a => i
dast,gast,Bit Flips: Byte 0, Bit 1;Character Replaced: d
gasp,gast,Character Replaced: p
kast,gast,Character Replaced: k
oast,gast,Character Replaced: o
gsat,gast,Letters Swapped
jast,gast,Character Replaced: j
gash,gast,Character Replaced: h;Close Letters on QWERTY Keyboard: t => h
ghast,gast,Character Added: h
gat,gast,Character Removed: 2 ('s')
gaft,gast,Character Replaced: f
gatt,gast,Character Replaced: t
gase,gast,Character Replaced: e
pycreds,docker-pycreds,Separated Section Removed: 0 ('d')
weep,zeep,Character Replaced: w
beep,zeep,Character Replaced: b
keep,zeep,Character Replaced: k
deep,zeep,Character Replaced: d
seep,zeep,Character Replaced: s;Close Letters on QWERTY Keyboard: z => s
zeek,zeep,Character Replaced: k
zee,zeep,Character Removed: 3 ('p')
zrep,zeep,Character Replaced: r;Close Letters on QWERTY Keyboard: e => r
eep,zeep,Character Removed: 0 ('z')
heep,zeep,Character Replaced: h
zeef,zeep,Character Replaced: f
meep,zeep,Character Replaced: m
peep,zeep,Character Replaced: p
lsp,jupyter-lsp,Separated Section Removed: 0 ('j')
makefunc,makefun,Character Added: c
gremlin,gremlinpython,Suffix Removed: python
gremlinpy,gremlinpython,String Substituted: python => py
athlib,Authlib,Character Removed: 1 ('u')
autolib,Authlib,Character Replaced: o
authlit,Authlib,Character Replaced: t
cunidecode,Unidecode,Character Added: c;Containing Character Added: c
appbuilder,Flask-AppBuilder,Separated Section Removed: 0 ('f')
wandb-ng,wandb,Suffix Added: -ng
wandc,wandb,Character Replaced: c
mandb,wandb,Character Replaced: m
windb,wandb,Character Replaced: i;Swap Vowel: a => i
pandb,wandb,Bit Flips: Byte 0, Bit 2;Character Replaced: p
gandb,wandb,Character Replaced: g
eandb,wandb,Character Replaced: e;Close Letters on QWERTY Keyboard: w => e
wanda,wandb,Character Replaced: a
humanice,humanize,Character Replaced: c
humanizer,humanize,Character Added: r;Close Letters on QWERTY Keyboard, added to end: humanize => r
humansize,humanize,Character Added: s
gtwisted,twisted,Character Added: g;Double hit character: g
twister,twisted,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
twistes,twisted,Character Replaced: s;Close Letters on QWERTY Keyboard: d => s
twissed,twisted,Letter Duplicated and Replaced: s;Character Replaced: s
loto,moto,Bit Flips: Byte 0, Bit 0;Character Replaced: l
goto,moto,Character Replaced: g
noto,moto,Ascii Homoglpyh: m => n;Bit Flips: Byte 0, Bit 1;Character Replaced: n;Close Letters on QWERTY Keyboard: m => n
modo,moto,Character Replaced: d
mote,moto,Ascii Homoglpyh: o => e;Character Replaced: e;Swap Vowel: o => e
mogo,moto,Character Replaced: g;Close Letters on QWERTY Keyboard: t => g
moro,moto,Character Replaced: r;Close Letters on QWERTY Keyboard: t => r
foto,moto,Character Replaced: f
motopy,moto,Suffix Added: py
motto,moto,Character Added: t;Character Added: t;Containing Character Added: t;Containing Character Added: t;Letter Duplicated: t
mooo,moto,Letter Duplicated and Replaced: o;Character Replaced: o
moko,moto,Character Replaced: k
moth,moto,Character Replaced: h
motr,moto,Character Replaced: r
motc,moto,Ascii Homoglpyh: o => c;Character Replaced: c
mot,moto,Character Removed: 3 ('o')
moco,moto,Character Replaced: c
moyo,moto,Character Replaced: y;Close Letters on QWERTY Keyboard: t => y
mobo,moto,Character Replaced: b
motd,moto,Character Replaced: d
momo,moto,Character Replaced: m
coto,moto,Character Replaced: c
molo,moto,Character Replaced: l
motop,moto,Character Added: p;Close Letters on QWERTY Keyboard, added to end: moto => p
doto,moto,Character Replaced: d
mots,moto,Character Replaced: s
koto,moto,Character Replaced: k;Close Letters on QWERTY Keyboard: m => k
muto,moto,Character Replaced: u;Swap Vowel: o => u
moo,moto,Character Removed: 2 ('t')
motoo,moto,Character Added: o;Character Added: o;Containing Character Added: o;Containing Character Added: o;Letter Duplicated: o;Letter Duplicated and Replaced
roto,moto,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: r
mito,moto,Character Replaced: i;Swap Vowel: o => i;Close Letters on QWERTY Keyboard: o => i
mojo,moto,Character Replaced: j
great,great-expectations,Separated Section Removed: 1 ('r')
expectations,great-expectations,Separated Section Removed: 0 ('g')
ksycopg2,psycopg2,Character Replaced: k
psycopgr,psycopg2,Character Replaced: r
pyscopg2,psycopg2,Letters Swapped
libest,libcst,Character Replaced: e
libcsv,libcst,Character Replaced: v
datetime2,DateTime,Character Added: 2;Close Letters on QWERTY Keyboard, added to end: datetime => 2;Suffix Added: 2
datetimex,DateTime,Character Added: x;Suffix Added: x
udatetime,DateTime,Character Added: u
datetime3,DateTime,Character Added: 3;Close Letters on QWERTY Keyboard, added to end: datetime => 3;Suffix Added: 3
frozndict,frozendict,Character Removed: 4 ('e')
repl,click-repl,Separated Section Removed: 0 ('c')
thriftr,thrift,Character Added: r;Containing Character Added: r;Close Letters on QWERTY Keyboard, added to end: thrift => r
thriftpy,thrift,Suffix Added: py
fastener,fasteners,Character Removed: 8 ('s');Suffix Removed: s
automap,Automat,Character Replaced: p
auromat,Automat,Character Replaced: r;Close Letters on QWERTY Keyboard: t => r
autocat,Automat,Character Replaced: c
automath,Automat,Character Added: h;Close Letters on QWERTY Keyboard, added to end: automat => h
automa,Automat,Character Removed: 6 ('t')
autosat,Automat,Character Replaced: s
automata,Automat,Character Added: a;Containing Character Added: a
automate,Automat,Character Added: e
automan,Automat,Character Replaced: n
automait,Automat,Character Added: i
cors,Flask-Cors,Separated Section Removed: 0 ('f')
flask-core,Flask-Cors,Character Replaced: e;Close Letters on QWERTY Keyboard: s => e
flask-cos,Flask-Cors,Character Removed: 8 ('r')
pard,partd,Character Removed: 3 ('t')
parts,partd,Character Replaced: s;Close Letters on QWERTY Keyboard: d => s
parth,partd,Character Replaced: h
part2,partd,Character Replaced: 2
pyrtd,partd,Character Replaced: y;Swap Vowel: a => y
partx,partd,Character Replaced: x;Close Letters on QWERTY Keyboard: d => x
databricks-cdk,databricks-sdk,Character Replaced: c;Close Letters on QWERTY Keyboard: s => c
databricks-sdk-python,databricks-sdk,Suffix Added: -python
lockey,locket,Character Replaced: y;Close Letters on QWERTY Keyboard: t => y
blocket,locket,Character Added: b
lockex,locket,Character Replaced: x
lockit,locket,Character Replaced: i;Swap Vowel: e => i
mocket,locket,Bit Flips: Byte 0, Bit 0;Character Replaced: m
pocket,locket,Character Replaced: p;Close Letters on QWERTY Keyboard: l => p
pydeequ3,pydeequ,Character Added: 3;Suffix Added: 3
pydeequ2,pydeequ,Character Added: 2;Suffix Added: 2
nvidia-nccl,nvidia-nccl-cu12,Separated Section Removed: 2 ('i')
nvidia-nccl-cu112,nvidia-nccl-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
spaco,spacy,Character Replaced: o;Swap Vowel: y => o
spacv,spacy,Character Replaced: v
spacr,spacy,Character Replaced: r
spack,spacy,Character Replaced: k
space,spacy,Character Replaced: e;Swap Vowel: y => e
spycy,spacy,Character Replaced: y;Swap Vowel: a => y
spicy,spacy,Character Replaced: i;Swap Vowel: a => i
spacs,spacy,Character Replaced: s
spacey,spacy,Character Added: e
ssh-tunnel,sshtunnel,Character Added: -
pbip-tools,pip-tools,Character Added: b
pup-tools,pip-tools,Character Replaced: u;Swap Vowel: i => u;Close Letters on QWERTY Keyboard: i => u
bip-tools,pip-tools,Ascii Homoglpyh: p => b;Character Replaced: b
pipetools,pip-tools,Character Replaced: e
pidp-tools,pip-tools,Character Added: d
pop-tools,pip-tools,Character Replaced: o;Swap Vowel: i => o;Close Letters on QWERTY Keyboard: i => o
pyssql,pymssql,Character Removed: 2 ('m')
pymssgl,pymssql,Ascii Homoglpyh: q => g;Character Replaced: g
pymlsql,pymssql,Character Replaced: l
torch-vision,torchvision,Character Added: -
arcparse,argparse,Character Replaced: c
dargparse,argparse,Character Added: d
argparsh,argparse,Character Replaced: h
cargparse,argparse,Character Added: c
argparsex,argparse,Character Added: x;Suffix Added: x
argparse3,argparse,Character Added: 3;Close Letters on QWERTY Keyboard, added to end: argparse => 3;Suffix Added: 3
jargparse,argparse,Character Added: j
orgparse,argparse,Ascii Homoglpyh: a => o;Character Replaced: o;Swap Vowel: a => o
yargparse,argparse,Character Added: y
argparge,argparse,Character Replaced: g
gargparse,argparse,Character Added: g;Containing Character Added: g
learn,imbalanced-learn,Separated Section Removed: 0 ('i')
iso-8601,iso8601,Character Added: -
google-cloud-dms,google-cloud-kms,Character Replaced: d
astro,astor,Letters Swapped
astr,astor,Character Removed: 3 ('o')
asto,astor,Character Removed: 4 ('r')
ostor,astor,Ascii Homoglpyh: a => o;Character Replaced: o;Swap Vowel: a => o
actor,astor,Character Replaced: c;Close Letters on QWERTY Keyboard: s => c
castor,astor,Character Added: c
sator,astor,Letters Swapped
pastor,astor,Character Added: p
stor,astor,Character Removed: 0 ('a')
aster,astor,Ascii Homoglpyh: o => e;Character Replaced: e;Swap Vowel: o => e
astir,astor,Character Replaced: i;Swap Vowel: o => i;Close Letters on QWERTY Keyboard: o => i
re2,google-re2,Separated Section Removed: 0 ('g')
levenstein,levenshtein,Character Removed: 6 ('h')
levenshtein-py,levenshtein,Suffix Added: -py
tryton,triton,Character Replaced: y;Swap Vowel: i => y
briton,triton,Character Replaced: b
tritony,triton,Character Added: y
trigon,triton,Character Replaced: g;Close Letters on QWERTY Keyboard: t => g
beam,apache-beam,Separated Section Removed: 0 ('a')
kafka-python3,kafka-python,Character Added: 3;Suffix Added: 3
jquery,sphinxcontrib-jquery,Separated Section Removed: 0 ('s')
django-restframework,djangorestframework,Character Added: -
pats,patsy,Character Removed: 4 ('y')
pansy,patsy,Character Replaced: n
patsi,patsy,Character Replaced: i;Swap Vowel: y => i
passy,patsy,Character Replaced: s
stevedorez,stevedore,Character Added: z
spark,delta-spark,Separated Section Removed: 0 ('d')
pscheduler,APScheduler,Character Removed: 0 ('a')
pytimeparser,pytimeparse,Character Added: r;Containing Character Added: r;Close Letters on QWERTY Keyboard, added to end: pytimeparse => r
salesforce,simple-salesforce,Separated Section Removed: 0 ('s')
stubs,boto3-stubs,Separated Section Removed: 0 ('b')
nvidia-cublas,nvidia-cublas-cu12,Separated Section Removed: 2 ('i')
nvidia-cublas-cu112,nvidia-cublas-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
configupdate,ConfigUpdater,Character Removed: 12 ('r')
configparse,configparser,Character Removed: 11 ('r')
jconfigparser,configparser,Character Added: j
zconfigparser,configparser,Character Added: z
configparserc,configparser,Character Added: c;Containing Character Added: c
eras,keras,Character Removed: 0 ('k')
keros,keras,Ascii Homoglpyh: a => o;Character Replaced: o;Swap Vowel: a => o
kekas,keras,Character Replaced: k
kerax,keras,Character Replaced: x;Close Letters on QWERTY Keyboard: s => x
keres,keras,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
feras,keras,Character Replaced: f
karas,keras,Ascii Homoglpyh: e => a;Character Replaced: a;Swap Vowel: e => a
keraas,keras,Character Added: a;Character Added: a;Containing Character Added: a;Containing Character Added: a;Letter Duplicated: a;Double hit character: a
keris,keras,Character Replaced: i;Swap Vowel: a => i
kerasy,keras,Character Added: y
jera,jira,Character Replaced: e;Swap Vowel: i => e
aira,jira,Character Replaced: a
lira,jira,Ascii Homoglpyh: j => l;Character Replaced: l
jia,jira,Character Removed: 2 ('r')
cira,jira,Character Replaced: c
pjira,jira,Character Added: p
zira,jira,Character Replaced: z
jira-python,jira,Suffix Added: -python
ira,jira,Character Removed: 0 ('j')
mira,jira,Bit Flips: Byte 0, Bit 2;Character Replaced: m;Close Letters on QWERTY Keyboard: j => m
jirap,jira,Character Added: p
tira,jira,Character Replaced: t
vira,jira,Character Replaced: v
kira,jira,Bit Flips: Byte 0, Bit 0;Character Replaced: k;Close Letters on QWERTY Keyboard: j => k
jirapy,jira,Suffix Added: py
jiro,jira,Ascii Homoglpyh: a => o;Character Replaced: o;Swap Vowel: a => o
fira,jira,Character Replaced: f
djira,jira,Character Added: d
rira,jira,Character Replaced: r
jija,jira,Character Replaced: j
opencc-python,opencv-python,Letter Duplicated and Replaced: c;Character Replaced: c;Close Letters on QWERTY Keyboard: v => c
thicc,thinc,Character Replaced: c
think,thinc,Character Replaced: k
tinc,thinc,Character Removed: 1 ('h')
thing,thinc,Character Replaced: g
nvidia-cusparse-cu112,nvidia-cusparse-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
nvidia-cusparse,nvidia-cusparse-cu12,Separated Section Removed: 2 ('i')
narwhal,narwhals,Character Removed: 7 ('s');Suffix Removed: s
gjson,ijson,Character Replaced: g
iojson,ijson,Character Added: o;Containing Character Added: o
qjson,ijson,Character Replaced: q
xjson,ijson,Character Replaced: x
njson,ijson,Bit Flips: Byte 0, Bit 2;Character Replaced: n
vjson,ijson,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: v
ojson,ijson,Character Replaced: o;Swap Vowel: i => o;Close Letters on QWERTY Keyboard: i => o
mjson,ijson,Character Replaced: m
ibson,ijson,Character Replaced: b
ljson,ijson,Ascii Homoglpyh: i => l;Character Replaced: l;Close Letters on QWERTY Keyboard: i => l
injson,ijson,Character Added: n;Containing Character Added: n;Double hit character: n
djson,ijson,Character Replaced: d
zjson,ijson,Character Replaced: z
jjson,ijson,Ascii Homoglpyh: i => j;Bit Flips: Byte 0, Bit 1;Character Replaced: j;Close Letters on QWERTY Keyboard: i => j
bjson,ijson,Character Replaced: b
fjson,ijson,Bit Flips: Byte 0, Bit 3;Character Replaced: f
ejson,ijson,Character Replaced: e;Swap Vowel: i => e
ajson,ijson,Character Replaced: a;Swap Vowel: i => a
kjson,ijson,Character Replaced: k;Close Letters on QWERTY Keyboard: i => k
pjson,ijson,Character Replaced: p
cloud-workflows,google-cloud-workflows,Separated Section Removed: 0 ('g')
blib,blis,Character Replaced: b
bliz,blis,Character Replaced: z;Close Letters on QWERTY Keyboard: s => z
bls,blis,Character Removed: 2 ('i')
blip,blis,Character Replaced: p
clis,blis,Bit Flips: Byte 0, Bit 0;Character Replaced: c
blqs,blis,Character Replaced: q
bliss,blis,Character Added: s;Character Added: s;Containing Character Added: s;Containing Character Added: s;Letter Duplicated: s;Letter Duplicated and Replaced;Suffix Added: s
glis,blis,Character Replaced: g;Close Letters on QWERTY Keyboard: b => g
bli,blis,Character Removed: 3 ('s');Suffix Removed: s
lis,blis,Character Removed: 0 ('b')
blus,blis,Character Replaced: u;Swap Vowel: i => u;Close Letters on QWERTY Keyboard: i => u
blist,blis,Character Added: t
blns,blis,Character Replaced: n
blin,blis,Character Replaced: n
blibs,blis,Character Added: b;Containing Character Added: b
blik,blis,Character Replaced: k
alis,blis,Bit Flips: Byte 0, Bit 1;Character Replaced: a
bles,blis,Character Replaced: e;Swap Vowel: i => e
nvidia-cuda-runtime-cu112,nvidia-cuda-runtime-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
nvidia-cuda-runtime,nvidia-cuda-runtime-cu12,Separated Section Removed: 3 ('d')
mmflow,mlflow,Letter Duplicated and Replaced: m;Character Replaced: m
