confuser_pkg,target_pkg,signals
nvidia-cufft-cu112,nvidia-cufft-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
nvidia-curand-cu113,nvidia-curand-cu11,Character Added: 3;Suffix Added: 3
nvidia-curand-cu12,nvidia-curand-cu11,Character Replaced: 2;Close Letters on QWERTY Keyboard: 1 => 2
nvidia-curand-cu116,nvidia-curand-cu11,Character Added: 6;Suffix Added: 6
nvidia-curand-cu115,nvidia-curand-cu11,Character Added: 5;Suffix Added: 5
nvidia-curand-cu112,nvidia-curand-cu11,Character Added: 2;Close Letters on QWERTY Keyboard, added to end: nvidia-curand-cu11 => 2;Suffix Added: 2
nvidia-curand-cu111,nvidia-curand-cu11,Character Added: 1;Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Letter Duplicated: 1;Letter Duplicated and Replaced;Suffix Added: 1
nvidia-curand-cu114,nvidia-curand-cu11,Character Added: 4;Suffix Added: 4
nvidia-curand,nvidia-curand-cu11,Separated Section Removed: 2 ('i')
nvidia-curand-cu110,nvidia-curand-cu11,Character Added: 0;Suffix Added: 0
nvidia-curand,nvidia-curand-cu12,Separated Section Removed: 2 ('i')
nvidia-curand-cu11,nvidia-curand-cu12,Character Replaced: 1;Close Letters on QWERTY Keyboard: 2 => 1
nvidia-curand-cu112,nvidia-curand-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
nvidia-cusolver-cu116,nvidia-cusolver-cu11,Character Added: 6;Suffix Added: 6
nvidia-cusolver-cu112,nvidia-cusolver-cu11,Character Added: 2;Close Letters on QWERTY Keyboard, added to end: nvidia-cusolver-cu11 => 2;Suffix Added: 2
nvidia-cusolver-cu113,nvidia-cusolver-cu11,Character Added: 3;Suffix Added: 3
nvidia-cusolver-cu12,nvidia-cusolver-cu11,Character Replaced: 2;Close Letters on QWERTY Keyboard: 1 => 2
nvidia-cusolver-cu114,nvidia-cusolver-cu11,Character Added: 4;Suffix Added: 4
nvidia-cusolver-cu115,nvidia-cusolver-cu11,Character Added: 5;Suffix Added: 5
nvidia-cusolver,nvidia-cusolver-cu11,Separated Section Removed: 2 ('i')
nvidia-cusolver-cu110,nvidia-cusolver-cu11,Character Added: 0;Suffix Added: 0
nvidia-cusolver-cu111,nvidia-cusolver-cu11,Character Added: 1;Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Letter Duplicated: 1;Letter Duplicated and Replaced;Suffix Added: 1
nvidia-cusolver-cu112,nvidia-cusolver-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
nvidia-cusolver,nvidia-cusolver-cu12,Separated Section Removed: 2 ('i')
nvidia-cusolver-cu11,nvidia-cusolver-cu12,Character Replaced: 1;Close Letters on QWERTY Keyboard: 2 => 1
nvidia-cusparse-cu113,nvidia-cusparse-cu11,Character Added: 3;Suffix Added: 3
nvidia-cusparse-cu112,nvidia-cusparse-cu11,Character Added: 2;Close Letters on QWERTY Keyboard, added to end: nvidia-cusparse-cu11 => 2;Suffix Added: 2
nvidia-cusparse-cu116,nvidia-cusparse-cu11,Character Added: 6;Suffix Added: 6
nvidia-cusparse-cu12,nvidia-cusparse-cu11,Character Replaced: 2;Close Letters on QWERTY Keyboard: 1 => 2
nvidia-cusparse-cu111,nvidia-cusparse-cu11,Character Added: 1;Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Letter Duplicated: 1;Letter Duplicated and Replaced;Suffix Added: 1
nvidia-cusparse-cu115,nvidia-cusparse-cu11,Character Added: 5;Suffix Added: 5
nvidia-cusparse,nvidia-cusparse-cu11,Separated Section Removed: 2 ('i')
nvidia-cusparse-cu110,nvidia-cusparse-cu11,Character Added: 0;Suffix Added: 0
nvidia-cusparse-cu114,nvidia-cusparse-cu11,Character Added: 4;Suffix Added: 4
nvidia-cusparse,nvidia-cusparse-cu12,Separated Section Removed: 2 ('i')
nvidia-cusparse-cu112,nvidia-cusparse-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
nvidia-cusparse-cu11,nvidia-cusparse-cu12,Character Replaced: 1;Close Letters on QWERTY Keyboard: 2 => 1
nvidia-ml-py3,nvidia-ml-py,Character Added: 3;Suffix Added: 3
ml-py,nvidia-ml-py,Separated Section Removed: 0 ('n')
nvidia-ml-py,nvidia-ml-py3,Character Removed: 12 ('3');Suffix Removed: 3
nvidia-nccl-cu116,nvidia-nccl-cu11,Character Added: 6;Suffix Added: 6
nvidia-nccl,nvidia-nccl-cu11,Separated Section Removed: 2 ('i')
nvidia-nccl-cu110,nvidia-nccl-cu11,Character Added: 0;Suffix Added: 0
nvidia-nccl-cu111,nvidia-nccl-cu11,Character Added: 1;Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Letter Duplicated: 1;Letter Duplicated and Replaced;Suffix Added: 1
nvidia-nccl-cu114,nvidia-nccl-cu11,Character Added: 4;Suffix Added: 4
nvidia-nccl-cu115,nvidia-nccl-cu11,Character Added: 5;Suffix Added: 5
nvidia-nccl-cu112,nvidia-nccl-cu11,Character Added: 2;Close Letters on QWERTY Keyboard, added to end: nvidia-nccl-cu11 => 2;Suffix Added: 2
nvidia-nccl-cu113,nvidia-nccl-cu11,Character Added: 3;Suffix Added: 3
nvidia-nccl-cu12,nvidia-nccl-cu11,Character Replaced: 2;Close Letters on QWERTY Keyboard: 1 => 2
nvidia-nccl,nvidia-nccl-cu12,Separated Section Removed: 2 ('i')
nvidia-nccl-cu11,nvidia-nccl-cu12,Character Replaced: 1;Close Letters on QWERTY Keyboard: 2 => 1
nvidia-nccl-cu112,nvidia-nccl-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
nvidia-nvimgcodec-cu11,nvidia-nvimgcodec-cu12,Character Replaced: 1;Close Letters on QWERTY Keyboard: 2 => 1
nvidia-nvjpeg,nvidia-nvjpeg-cu12,Separated Section Removed: 2 ('i')
nvidia-nvjpeg-cu11,nvidia-nvjpeg-cu12,Character Replaced: 1;Close Letters on QWERTY Keyboard: 2 => 1
nvidia-nvjpeg-cu112,nvidia-nvjpeg-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
nvidia-nvjpeg2k-cu11,nvidia-nvjpeg2k-cu12,Character Replaced: 1;Close Letters on QWERTY Keyboard: 2 => 1
nvidia-nvtx-cu112,nvidia-nvtx-cu11,Character Added: 2;Close Letters on QWERTY Keyboard, added to end: nvidia-nvtx-cu11 => 2;Suffix Added: 2
nvidia-nvtx-cu116,nvidia-nvtx-cu11,Character Added: 6;Suffix Added: 6
nvidia-nvtx,nvidia-nvtx-cu11,Separated Section Removed: 2 ('i')
nvidia-nvtx-cu111,nvidia-nvtx-cu11,Character Added: 1;Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Letter Duplicated: 1;Letter Duplicated and Replaced;Suffix Added: 1
nvidia-nvtx-cu115,nvidia-nvtx-cu11,Character Added: 5;Suffix Added: 5
nvidia-nvtx-cu12,nvidia-nvtx-cu11,Character Replaced: 2;Close Letters on QWERTY Keyboard: 1 => 2
nvidia-nvtx-cu110,nvidia-nvtx-cu11,Character Added: 0;Suffix Added: 0
nvidia-nvtx-cu114,nvidia-nvtx-cu11,Character Added: 4;Suffix Added: 4
nvidia-nvtx-cu113,nvidia-nvtx-cu11,Character Added: 3;Suffix Added: 3
nvidia-nvtx,nvidia-nvtx-cu12,Separated Section Removed: 2 ('i')
nvidia-nvtx-cu11,nvidia-nvtx-cu12,Character Replaced: 1;Close Letters on QWERTY Keyboard: 2 => 1
nvidia-nvtx-cu112,nvidia-nvtx-cu12,Character Added: 1;Character Added: 1;Containing Character Added: 1;Containing Character Added: 1;Letter Duplicated: 1;Double hit character: 1
stub,nvidia-stub,Separated Section Removed: 0 ('n')
nvhtop,nvitop,Character Replaced: h
netx,nvtx,Character Replaced: e
evtx,nvtx,Character Replaced: e
nvx,nvtx,Character Removed: 2 ('t')
nx3d,nxpd,Character Replaced: 3
nxp,nxpd,Character Removed: 3 ('d')
expd,nxpd,Character Replaced: e
nx5d,nxpd,Character Replaced: 5
pylas,nylas,Character Replaced: p
nilas,nylas,Character Replaced: i;Swap Vowel: y => i
d365,O365,Character Replaced: d
oauth2,oauth2-client,Separated Section Removed: 1 ('a')
oauth2client,oauth2-client,Character Removed: 6 ('-');Separator Removed -
client,oauth2-client,Separated Section Removed: 0 ('o')
oauth2p,oauth2,Character Added: p
auth2,oauth2,Character Removed: 0 ('o')
oauth,oauth2,Character Removed: 5 ('2');Suffix Removed: 2
oauth2py,oauth2,Suffix Added: py
oauthx,oauth2,Character Replaced: x
foauth2,oauth2,Character Added: f
oauth2-client,oauth2client,Character Added: -
oauthclient,oauth2client,Character Removed: 5 ('2')
authenticator,oauthenticator,Character Removed: 0 ('o')
authlib,oauthlib,Character Removed: 0 ('o')
moauthlib,oauthlib,Character Added: m
aoauthlib,oauthlib,Character Added: a;Containing Character Added: a
objector,objectory,Character Removed: 8 ('y')
objectpath-ng,objectpath,Suffix Added: -ng
obgraph,objgraph,Character Removed: 2 ('j')
dbstore,obstore,Character Replaced: d
ohre,ochre,Character Removed: 1 ('c')
ochrepy,ochre,Suffix Added: py
ocf-cli,oci-cli,Character Replaced: f
oci,oci-cli,Separated Section Removed: 1 ('c')
loci-cli,oci-cli,Character Added: l;Containing Character Added: l;Double hit character: l
cci-cli,oci-cli,Ascii Homoglpyh: o => c;Character Replaced: c
ocui,oci,Character Added: u;Double hit character: u
uci,oci,Character Replaced: u;Swap Vowel: o => u
ocpi,oci,Character Added: p
oco,oci,Character Replaced: o;Swap Vowel: i => o;Close Letters on QWERTY Keyboard: i => o
ooi,oci,Ascii Homoglpyh: c => o;Letter Duplicated and Replaced: o;Character Replaced: o
oui,oci,Character Replaced: u
coci,oci,Character Added: c;Containing Character Added: c
ofi,oci,Character Replaced: f;Close Letters on QWERTY Keyboard: c => f
ci,oci,Character Removed: 0 ('o')
poci,oci,Character Added: p;Double hit character: p
oii,oci,Character Replaced: i
oct,oci,Character Replaced: t
ici,oci,Character Replaced: i;Swap Vowel: o => i;Close Letters on QWERTY Keyboard: o => i
ocx,oci,Character Replaced: x
vci,oci,Character Replaced: v
coi,oci,Letters Swapped
omi,oci,Character Replaced: m
ocp,oci,Character Replaced: p
sci,oci,Character Replaced: s
cci,oci,Ascii Homoglpyh: o => c;Character Replaced: c
ocd,oci,Character Replaced: d
toci,oci,Character Added: t
pci,oci,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: p;Close Letters on QWERTY Keyboard: o => p
ori,oci,Character Replaced: r
mci,oci,Character Replaced: m
noci,oci,Character Added: n
ovi,oci,Character Replaced: v;Close Letters on QWERTY Keyboard: c => v
ocw,oci,Character Replaced: w
ocl,oci,Ascii Homoglpyh: i => l;Character Replaced: l;Close Letters on QWERTY Keyboard: i => l
tci,oci,Character Replaced: t
dci,oci,Character Replaced: d
aci,oci,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
ocs,oci,Character Replaced: s
roci,oci,Character Added: r
occi,oci,Character Added: c;Character Added: c;Containing Character Added: c;Containing Character Added: c;Letter Duplicated: c
oli,oci,Character Replaced: l
nci,oci,Bit Flips: Byte 0, Bit 0;Character Replaced: n
ocli,oci,Character Added: l;Double hit character: l
oca,oci,Character Replaced: a;Swap Vowel: i => a
oc,oci,Character Removed: 2 ('i')
oki,oci,Character Replaced: k
oni,oci,Character Replaced: n
oi,oci,Character Removed: 1 ('c')
oqi,oci,Character Replaced: q
loci,oci,Character Added: l;Double hit character: l
occ,oci,Character Replaced: c
hci,oci,Bit Flips: Byte 0, Bit 2;Character Replaced: h
oic,oci,Letters Swapped
ocpi,ocpp,Character Replaced: i
icpp,ocpp,Character Replaced: i;Swap Vowel: o => i;Close Letters on QWERTY Keyboard: o => i
copp,ocpp,Letters Swapped
ccpp,ocpp,Ascii Homoglpyh: o => c;Character Replaced: c
ocpm,ocpp,Character Replaced: m
pcpp,ocpp,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: p;Close Letters on QWERTY Keyboard: o => p
ocpa,ocpp,Character Replaced: a
mcpp,ocpp,Character Replaced: m
ocp,ocpp,Character Removed: 2 ('p');Character Removed: 3 ('p')
ocrp,ocpp,Character Replaced: r
ompp,ocpp,Character Replaced: m
ocpy,ocpp,Character Replaced: y
opp,ocpp,Character Removed: 1 ('c')
cpp,ocpp,Character Removed: 0 ('o')
rcpp,ocpp,Character Replaced: r
xd,od,Character Replaced: x
hd,od,Bit Flips: Byte 0, Bit 2;Character Replaced: h
nod,od,Character Added: n
ode,od,Character Added: e;Close Letters on QWERTY Keyboard, added to end: od => e
ud,od,Character Replaced: u;Swap Vowel: o => u
ed,od,Ascii Homoglpyh: o => e;Character Replaced: e;Swap Vowel: o => e
oj,od,Character Replaced: j
ods,od,Character Added: s;Close Letters on QWERTY Keyboard, added to end: od => s;Suffix Added: s
2d,od,Character Replaced: 2
om,od,Character Replaced: m
rd,od,Character Replaced: r
oa,od,Character Replaced: a
oda,od,Character Added: a
oqd,od,Character Added: q
oo,od,Character Replaced: o
eod,od,Character Added: e
ou,od,Character Replaced: u
d,od,Character Removed: 0 ('o')
odc,od,Character Added: c;Close Letters on QWERTY Keyboard, added to end: od => c
ld,od,Bit Flips: Byte 0, Bit 1;Character Replaced: l;Close Letters on QWERTY Keyboard: o => l
rod,od,Character Added: r
yd,od,Character Replaced: y;Swap Vowel: o => y
id,od,Character Replaced: i;Swap Vowel: o => i;Close Letters on QWERTY Keyboard: o => i
odp,od,Character Added: p
odm,od,Character Added: m
o4,od,Character Replaced: 4
ood,od,Character Added: o;Character Added: o;Containing Character Added: o;Containing Character Added: o;Letter Duplicated: o
oe,od,Character Replaced: e;Close Letters on QWERTY Keyboard: d => e
vd,od,Character Replaced: v
fd,od,Character Replaced: f
oh,od,Character Replaced: h
odo,od,Character Added: o;Containing Character Added: o
odr,od,Character Added: r;Close Letters on QWERTY Keyboard, added to end: od => r
o3,od,Character Replaced: 3
ov,od,Character Replaced: v;Close Letters on QWERTY Keyboard: d => v
ocd,od,Character Added: c;Double hit character: c
lod,od,Character Added: l;Double hit character: l
oy,od,Character Replaced: y
3d,od,Character Replaced: 3
sd,od,Character Replaced: s
og,od,Character Replaced: g
pd,od,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: p;Close Letters on QWERTY Keyboard: o => p
md,od,Character Replaced: m
odl,od,Character Added: l
sod,od,Character Added: s
cod,od,Character Added: c
zd,od,Character Replaced: z
jd,od,Character Replaced: j
opd,od,Character Added: p
ok,od,Character Replaced: k
on,od,Character Replaced: n
pod,od,Character Added: p;Double hit character: p
odn,od,Character Added: n
oq,od,Ascii Homoglpyh: d => q;Character Replaced: q
wd,od,Character Replaced: w
gd,od,Character Replaced: g
odd,od,Character Added: d;Character Added: d;Containing Character Added: d;Containing Character Added: d;Letter Duplicated: d;Letter Duplicated and Replaced
ob,od,Ascii Homoglpyh: d => b;Character Replaced: b
mod,od,Character Added: m
td,od,Character Replaced: t
dd,od,Character Replaced: d
do,od,Letters Swapped
odf,od,Character Added: f;Close Letters on QWERTY Keyboard, added to end: od => f
zod,od,Character Added: z
jod,od,Character Added: j
qd,od,Character Replaced: q
ad,od,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
god,od,Character Added: g
obd,od,Character Added: b
ox,od,Character Replaced: x;Close Letters on QWERTY Keyboard: d => x
nd,od,Bit Flips: Byte 0, Bit 0;Character Replaced: n
oc,od,Character Replaced: c;Close Letters on QWERTY Keyboard: d => c
o,od,Character Removed: 1 ('d')
osd,od,Character Added: s;Double hit character: s
of,od,Character Replaced: f;Close Letters on QWERTY Keyboard: d => f
tod,od,Character Added: t
dod,od,Character Added: d;Containing Character Added: d
oi,od,Character Replaced: i
ow,od,Character Replaced: w;Close Letters on QWERTY Keyboard: d => w
query,odata-query,Separated Section Removed: 0 ('o')
adata-query,odata-query,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
oae,ode,Character Replaced: a
ore,ode,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
oden,ode,Character Added: n
ods,ode,Character Replaced: s;Close Letters on QWERTY Keyboard: e => s
odex,ode,Character Added: x;Suffix Added: x
sode,ode,Character Added: s
oda,ode,Ascii Homoglpyh: e => a;Character Replaced: a;Swap Vowel: e => a
od,ode,Character Removed: 2 ('e')
pode,ode,Character Added: p;Double hit character: p
odc,ode,Character Replaced: c
mode,ode,Character Added: m
sde,ode,Character Replaced: s
cde,ode,Ascii Homoglpyh: o => c;Character Replaced: c
odm,ode,Character Replaced: m
odp,ode,Character Replaced: p
ode-python,ode,Suffix Added: -python
odev,ode,Character Added: v
odie,ode,Character Added: i
ope,ode,Ascii Homoglpyh: d => p;Character Replaced: p
oe,ode,Character Removed: 1 ('d')
pde,ode,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: p;Close Letters on QWERTY Keyboard: o => p
odr,ode,Character Replaced: r;Close Letters on QWERTY Keyboard: e => r
odo,ode,Ascii Homoglpyh: e => o;Character Replaced: o;Swap Vowel: e => o
odte,ode,Character Added: t
gode,ode,Character Added: g
mde,ode,Character Replaced: m
onde,ode,Character Added: n
jde,ode,Character Replaced: j
odre,ode,Character Added: r;Double hit character: r
one,ode,Character Replaced: n
qode,ode,Character Added: q
wde,ode,Character Replaced: w
ote,ode,Character Replaced: t
gde,ode,Character Replaced: g
odl,ode,Character Replaced: l
node,ode,Character Added: n
doe,ode,Letters Swapped
odn,ode,Character Replaced: n
kode,ode,Character Added: k;Double hit character: k
qde,ode,Character Replaced: q
ade,ode,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
oide,ode,Character Added: i
odd,ode,Character Replaced: d;Close Letters on QWERTY Keyboard: e => d
odepy,ode,Suffix Added: py
odf,ode,Character Replaced: f;Close Letters on QWERTY Keyboard: e => f
ofe,ode,Character Replaced: f;Close Letters on QWERTY Keyboard: d => f
kde,ode,Character Replaced: k;Close Letters on QWERTY Keyboard: o => k
bode,ode,Character Added: b
de,ode,Character Removed: 0 ('o')
ude,ode,Character Replaced: u;Swap Vowel: o => u
lode,ode,Character Added: l;Double hit character: l
edfpy,odfpy,Ascii Homoglpyh: o => e;Character Replaced: e;Swap Vowel: o => e
odhpy,odfpy,Character Replaced: h
tdfpy,odfpy,Character Replaced: t
sdfpy,odfpy,Character Replaced: s
rdfpy,odfpy,Character Replaced: r
adfpy,odfpy,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
dofpy,odfpy,Letters Swapped
odmpy,odfpy,Character Replaced: m
odepy,odfpy,Character Replaced: e;Close Letters on QWERTY Keyboard: f => e
odspy,odfpy,Character Replaced: s
ofpy,odfpy,Character Removed: 1 ('d')
odf,odfpy,Suffix Removed: py
hdict,odict,Bit Flips: Byte 0, Bit 2;Character Replaced: h
xdict,odict,Character Replaced: x
todict,odict,Character Added: t;Containing Character Added: t
gdict,odict,Character Replaced: g
wdict,odict,Character Replaced: w
fdict,odict,Character Replaced: f
vdict,odict,Character Replaced: v
edict,odict,Ascii Homoglpyh: o => e;Character Replaced: e;Swap Vowel: o => e
udict,odict,Character Replaced: u;Swap Vowel: o => u
ddict,odict,Character Replaced: d
tdict,odict,Character Replaced: t
zodict,odict,Character Added: z
